Robot X[m],Robot Y[m],Robot Theta[rads],Landmark X[m],Landmark Y[m],Range[m],Bearing[rads]
1.8798452,1.2271794,0.8295,4.13634588,3.60883503,3.364,-0.017
1.8926629,1.2425968,0.7472,3.26730988,2.52731607,1.947,-0.008
1.8926629,1.2425968,0.7472,4.13634588,3.60883503,3.342,0.056
1.8954568,1.2454956,0.7332,3.26730988,2.52731607,1.955,0.01
1.8984729,1.2484687,0.6863,3.26730988,2.52731607,1.934,0.053
1.8984729,1.2484687,0.6863,4.13634588,3.60883503,3.315,0.116
1.8955197,1.2464876,0.6495,4.13634588,3.60883503,3.283,0.163
1.8961298,1.2467278,0.651,3.26730988,2.52731607,1.931,0.103
1.8961298,1.2467278,0.651,4.13634588,3.60883503,3.287,0.165
1.8957998,1.2467823,0.627,3.26730988,2.52731607,1.925,0.113
1.8957998,1.2467823,0.627,4.13634588,3.60883503,3.269,0.177
1.8950232,1.2467431,0.5493,3.26730988,2.52731607,1.904,0.193
1.8950232,1.2467431,0.5493,4.13634588,3.60883503,3.213,0.255
1.8950034,1.2472848,0.4936,3.26730988,2.52731607,1.885,0.239
1.8950034,1.2472848,0.4936,4.13634588,3.60883503,3.184,0.299
1.8936244,1.2469813,0.443,3.26730988,2.52731607,1.859,0.292
1.8936244,1.2469813,0.443,4.13634588,3.60883503,3.134,0.353
1.8917208,1.2463437,0.3807,4.13634588,3.60883503,3.049,0.423
1.8901135,1.2460434,0.3338,4.13634588,3.60883503,2.994,0.465
1.8889117,1.2459153,0.2738,4.13634588,3.60883503,2.926,0.509
1.8872064,1.2455336,0.2267,4.6723925,0.8440939,2.699,-0.38
1.8872064,1.2455336,0.2267,3.26730988,2.52731607,1.705,0.508
1.8876945,1.2468727,0.1657,4.6723925,0.8440939,2.741,-0.317
1.8817867,1.247475,-0.0045,4.6723925,0.8440939,2.885,-0.129
1.8945222,1.2466835,0.0477,4.6723925,0.8440939,2.831,-0.185
1.9017016,1.2463114,-0.1386,4.6723925,0.8440939,2.875,-0.012
1.9025109,1.2463484,-0.1404,4.6723925,0.8440939,2.878,-0.004
1.9041473,1.2465044,-0.1289,4.6723925,0.8440939,2.89,-0.022
1.903276,1.2461766,-0.1332,4.6723925,0.8440939,2.876,-0.019
1.902067,1.2458572,-0.1571,4.6723925,0.8440939,2.868,0.009
1.9010777,1.246777,-0.203,4.6723925,0.8440939,2.873,0.046
1.9006954,1.2469283,-0.256,4.6723925,0.8440939,2.865,0.098
1.8991961,1.2476605,-0.3327,4.6723925,0.8440939,2.835,0.184
1.9016595,1.2493629,-0.4682,4.6723925,0.8440939,2.766,0.299
1.900425,1.2494935,-0.6155,4.6723925,0.8440939,2.644,0.416
1.9019938,1.2502169,-0.7565,3.72073503,-1.98025384,3.618,-0.317
1.9048738,1.2497886,-0.8413,2.76327261,0.24394752,1.384,-0.054
1.9100049,1.2447767,-0.8769,3.72073503,-1.98025384,3.715,-0.202
1.9100049,1.2447767,-0.8769,2.76327261,0.24394752,1.378,-0.017
1.9168347,1.2375001,-0.8985,2.76327261,0.24394752,1.365,0.015
1.9242463,1.2276756,-0.901,2.76327261,0.24394752,1.354,0.014
1.9316694,1.2185786,-0.9046,2.76327261,0.24394752,1.346,0.019
1.938444,1.2098253,-0.8984,2.76327261,0.24394752,1.325,0.018
1.9463751,1.1997634,-0.8978,3.72073503,-1.98025384,3.648,-0.178
1.9463751,1.1997634,-0.8978,2.76327261,0.24394752,1.315,0.021
1.9543833,1.1902049,-0.8976,3.72073503,-1.98025384,3.712,-0.183
1.9543833,1.1902049,-0.8976,2.76327261,0.24394752,1.313,0.016
1.9618799,1.1807245,-0.8964,3.12907696,-5.5581163,6.124,-0.516
1.9618799,1.1807245,-0.8964,2.76327261,0.24394752,1.296,0.017
1.9693414,1.1714699,-0.8965,2.76327261,0.24394752,1.29,0.028
1.9784121,1.1606673,-0.8978,2.76327261,0.24394752,1.272,0.02
1.9855143,1.1518231,-0.896,2.76327261,0.24394752,1.265,0.018
1.9937169,1.142334,-0.8993,2.76327261,0.24394752,1.24,0.022
2.0005939,1.1337973,-0.899,2.76327261,0.24394752,1.235,0.036
2.0092512,1.1236295,-0.9022,2.76327261,0.24394752,1.214,0.034
2.0171969,1.1143171,-0.9038,2.76327261,0.24394752,1.219,0.039
2.0255054,1.104648,-0.9045,2.76327261,0.24394752,1.194,0.016
2.0327541,1.0949036,-0.9023,2.76327261,0.24394752,1.182,0.024
2.0405263,1.0854121,-0.9002,2.76327261,0.24394752,1.162,0.025
2.0476748,1.0768088,-0.9021,2.76327261,0.24394752,1.155,0.018
2.0554618,1.0675357,-0.9055,2.76327261,0.24394752,1.149,0.026
2.0630686,1.0572608,-0.9015,3.72073503,-1.98025384,3.488,-0.184
2.0630686,1.0572608,-0.9015,2.76327261,0.24394752,1.127,0.026
2.0700855,1.0486046,-0.8639,2.76327261,0.24394752,1.117,-0.002
2.0769267,1.0408249,-0.8432,2.76327261,0.24394752,1.111,-0.02
2.0829396,1.034473,-0.813,2.76327261,0.24394752,1.098,-0.07
2.0895693,1.0272216,-0.7794,2.76327261,0.24394752,1.095,-0.14
2.0947681,1.0208958,-0.7472,3.72073503,-1.98025384,3.311,-0.344
2.0992924,1.0160851,-0.7097,3.72073503,-1.98025384,3.258,-0.378
2.1008415,1.015299,-0.6964,2.76327261,0.24394752,1.092,-0.138
2.1017612,1.0145649,-0.6861,2.76327261,0.24394752,1.093,-0.144
2.1046247,1.0121073,-0.6421,3.72073503,-1.98025384,3.178,-0.444
2.1042195,1.012066,-0.6158,4.6723925,0.8440939,2.319,0.523
2.1039581,1.0107337,-0.5531,4.6723925,0.8440939,2.361,0.48
2.103248,1.0106513,-0.5053,4.6723925,0.8440939,2.408,0.436
2.1024463,1.010901,-0.4392,4.6723925,0.8440939,2.463,0.386
2.1006721,1.0115121,-0.3781,4.6723925,0.8440939,2.523,0.318
2.1001215,1.0111323,-0.3223,4.6723925,0.8440939,2.552,0.274
2.0994282,1.0092746,-0.2467,4.6723925,0.8440939,2.61,0.189
2.1003773,1.0092966,-0.1794,4.6723925,0.8440939,2.645,0.137
2.0996775,1.0101883,-0.0916,4.6723925,0.8440939,2.683,0.024
2.100238,1.0101068,-0.0952,4.6723925,0.8440939,2.644,0.028
2.0989105,1.0103196,-0.1096,4.6723925,0.8440939,2.658,0.036
2.0977734,1.0103832,-0.1913,4.6723925,0.8440939,2.637,0.114
2.0971013,1.0107588,-0.2706,4.6723925,0.8440939,2.61,0.193
2.0974315,1.0127483,-0.3612,4.6723925,0.8440939,2.568,0.263
2.0964105,1.0130058,-0.4277,4.6723925,0.8440939,2.498,0.353
2.0945861,1.0134781,-0.496,4.6723925,0.8440939,2.457,0.405
2.0936225,1.0148182,-0.5698,3.72073503,-1.98025384,3.073,-0.515
2.0936225,1.0148182,-0.5698,4.6723925,0.8440939,2.366,0.488
2.093454,1.0163064,-0.619,3.72073503,-1.98025384,3.138,-0.464
2.0934769,1.0165597,-0.6777,3.72073503,-1.98025384,3.206,-0.422
2.0931653,1.0167228,-0.7454,3.72073503,-1.98025384,3.295,-0.343
2.092118,1.0197806,-0.802,3.72073503,-1.98025384,3.337,-0.3
2.0922558,1.0208042,-0.854,3.72073503,-1.98025384,3.398,-0.252
2.091073,1.0218525,-0.9007,3.72073503,-1.98025384,3.443,-0.186
2.0899829,1.0227063,-0.9579,3.72073503,-1.98025384,3.451,-0.131
2.0902413,1.0226787,-0.977,3.12907696,-5.5581163,6.124,-0.442
2.0902413,1.0226787,-0.977,3.72073503,-1.98025384,3.488,-0.104
2.0901802,1.0225839,-0.9642,3.72073503,-1.98025384,3.479,-0.119
2.0901896,1.0227762,-0.9648,3.72073503,-1.98025384,3.481,-0.117
2.08918,1.0241987,-0.9918,3.72073503,-1.98025384,3.492,-0.087
2.0894188,1.0254525,-1.0443,3.72073503,-1.98025384,3.488,-0.043
2.0885471,1.0263534,-1.0898,3.72073503,-1.98025384,3.488,-0.002
2.089936,1.0260857,-1.1296,3.72073503,-1.98025384,3.49,0.044
2.0895572,1.0249296,-1.0921,3.72073503,-1.98025384,3.492,0.019
2.089037,1.0239251,-1.0204,3.72073503,-1.98025384,3.519,-0.064
2.0889821,1.0244237,-1.0229,3.72073503,-1.98025384,3.488,-0.057
2.0891248,1.0246309,-1.0283,3.12907696,-5.5581163,6.261,-0.393
2.0891248,1.0246309,-1.0283,3.72073503,-1.98025384,3.49,-0.056
2.0884452,1.0265219,-1.052,3.72073503,-1.98025384,3.502,-0.02
2.0878506,1.0285751,-1.0997,3.72073503,-1.98025384,3.515,0.019
2.0871881,1.0300845,-1.1569,3.12907696,-5.5581163,6.404,-0.275
2.0871881,1.0300845,-1.1569,3.72073503,-1.98025384,3.484,0.066
2.0878213,1.0318994,-1.2064,3.12907696,-5.5581163,6.712,-0.209
2.0878213,1.0318994,-1.2064,3.72073503,-1.98025384,3.478,0.129
2.0881995,1.0321057,-1.2639,3.72073503,-1.98025384,3.442,0.175
2.0874554,1.0342175,-1.3219,2.65345619,-3.75123336,4.854,-0.154
2.0874554,1.0342175,-1.3219,3.72073503,-1.98025384,3.424,0.224
2.087697,1.035835,-1.3775,2.65345619,-3.75123336,4.927,-0.08
2.087697,1.035835,-1.3775,3.72073503,-1.98025384,3.352,0.297
2.0869985,1.036013,-1.4109,3.72073503,-1.98025384,3.325,0.331
2.087889,1.0357715,-1.7903,0.97259759,-3.19151915,4.462,-0.038
2.087442,1.0356662,-1.7872,1.91856554,-0.82058089,1.921,0.124
2.0874512,1.0378031,-1.762,1.91856554,-0.82058089,1.928,0.102
2.088659,1.0386037,-1.74,1.91856554,-0.82058089,1.929,0.079
2.0883844,1.0392248,-1.698,1.91856554,-0.82058089,1.931,0.037
2.089559,1.0395754,-1.6548,0.84527678,-1.61673856,2.788,-0.378
2.0884245,1.0400008,-1.5953,1.91856554,-0.82058089,1.929,-0.073
2.0884245,1.0400008,-1.5953,3.72073503,-1.98025384,3.076,0.509
2.0888923,1.0421845,-1.5697,1.91856554,-0.82058089,1.915,-0.109
2.0888923,1.0421845,-1.5697,3.72073503,-1.98025384,3.136,0.469
2.0883339,1.0418557,-1.5649,1.91856554,-0.82058089,1.927,-0.108
2.0883339,1.0418557,-1.5649,3.72073503,-1.98025384,3.125,0.478
2.0882663,1.0421029,-1.5632,0.84527678,-1.61673856,2.718,-0.456
2.0882663,1.0421029,-1.5632,0.97259759,-3.19151915,4.293,-0.267
2.0882663,1.0421029,-1.5632,1.91856554,-0.82058089,1.927,-0.107
2.0882663,1.0421029,-1.5632,2.65345619,-3.75123336,4.854,0.103
2.0882663,1.0421029,-1.5632,3.72073503,-1.98025384,3.119,0.48
2.088616,1.0446206,-1.5918,0.97259759,-3.19151915,4.334,-0.255
2.088616,1.0446206,-1.5918,3.72073503,-1.98025384,3.099,0.493
2.0887074,1.045794,-1.6235,3.72073503,-1.98025384,3.044,0.523
2.0886334,1.047678,-1.6688,1.91856554,-0.82058089,1.937,-0.011
2.0894201,1.0498758,-1.7251,1.91856554,-0.82058089,1.936,0.029
2.0880169,1.0491825,-1.7599,1.91856554,-0.82058089,1.933,0.099
2.0901977,1.0516604,-1.8176,0.84527678,-1.61673856,2.951,-0.199
2.0906351,1.0522951,-1.8763,0.97259759,-3.19151915,4.471,0.034
2.0908727,1.0524712,-1.9003,0.97259759,-3.19151915,4.475,0.064
2.0903564,1.0519194,-1.8491,1.91856554,-0.82058089,1.906,0.201
2.0881402,1.0502357,-1.7957,0.84527678,-1.61673856,2.969,-0.207
2.0890897,1.0501568,-1.795,1.91856554,-0.82058089,1.933,0.132
2.0890897,1.0501568,-1.795,3.12907696,-5.5581163,6.261,0.381
2.0890165,1.0508813,-1.8008,1.91856554,-0.82058089,1.928,0.136
2.0900057,1.0551171,-1.8308,1.91856554,-0.82058089,1.921,0.173
2.0919322,1.0560384,-1.8898,0.97259759,-3.19151915,4.471,0.055
2.0919322,1.0560384,-1.8898,3.12907696,-5.5581163,6.124,0.465
2.0926188,1.0581193,-1.9391,1.91856554,-0.82058089,1.882,0.257
2.0936015,1.0584101,-2.0035,1.91856554,-0.82058089,1.87,0.296
2.0939438,1.0596688,-2.0366,1.91856554,-0.82058089,1.827,0.365
2.0949437,1.0609491,-2.1009,1.91856554,-0.82058089,1.79,0.422
2.0957817,1.0620522,-2.158,1.91856554,-0.82058089,1.766,0.454
2.0966153,1.062106,-2.2199,0.84527678,-1.61673856,2.968,0.222
2.0987013,1.0627465,-2.3896,0.84527678,-1.61673856,2.863,0.342
2.0995256,1.062096,-2.5183,0.84527678,-1.61673856,2.755,0.457
2.1008245,1.0615226,-2.6638,0.91765949,0.59631939,1.318,-0.136
2.1016858,1.0620969,-2.8118,0.91765949,0.59631939,1.328,-0.013
2.1023533,1.0611277,-2.9291,0.91765949,0.59631939,1.328,0.096
2.0839841,1.0582044,-3.1322,0.91765949,0.59631939,1.246,0.326
2.0192604,1.0728743,2.6085,0.95289638,2.7093334,1.819,-0.47
2.0089833,1.0788327,2.5139,0.95289638,2.7093334,1.868,-0.401
1.9984013,1.0820362,2.4257,0.95289638,2.7093334,1.912,-0.313
1.991381,1.0929364,2.3361,0.95289638,2.7093334,1.943,-0.196
1.9839733,1.1014767,2.2365,0.95289638,2.7093334,1.967,-0.116
1.9774274,1.1101963,2.1513,0.95289638,2.7093334,1.966,-0.034
1.9713155,1.1199679,2.0605,0.95289638,2.7093334,1.966,0.033
1.9660979,1.1303406,1.9637,0.95289638,2.7093334,1.922,0.161
1.962209,1.1388168,1.8827,0.95289638,2.7093334,1.878,0.242
1.9584305,1.1504255,1.794,0.95289638,2.7093334,1.857,0.312
1.9545458,1.1727844,1.6008,0.95289638,2.7093334,1.662,0.519
1.954215,1.1839668,1.508,0.8891764,4.40906195,3.25,0.354
1.9558734,1.2047367,1.3242,2.39221778,3.80018838,2.682,0.073
1.9651881,1.2299626,1.127,3.26730988,2.52731607,1.785,-0.362
1.9651881,1.2299626,1.127,2.39221778,3.80018838,2.584,0.264
1.9701593,1.2396442,1.0332,4.13634588,3.60883503,3.216,-0.227
1.9701593,1.2396442,1.0332,2.39221778,3.80018838,2.504,0.342
1.9765413,1.2506257,0.9734,3.26730988,2.52731607,1.866,-0.176
1.9765413,1.2506257,0.9734,4.13634588,3.60883503,3.276,-0.135
1.9848256,1.2630859,0.9527,3.26730988,2.52731607,1.84,-0.183
1.9848256,1.2630859,0.9527,4.13634588,3.60883503,3.222,-0.13
1.9848256,1.2630859,0.9527,2.39221778,3.80018838,2.395,0.446
1.9942311,1.2780689,0.9431,3.26730988,2.52731607,1.82,-0.173
1.9942311,1.2780689,0.9431,2.39221778,3.80018838,2.364,0.459
2.0056794,1.2928554,0.9359,3.26730988,2.52731607,1.809,-0.163
2.0056794,1.2928554,0.9359,2.39221778,3.80018838,2.331,0.474
2.0169038,1.3068791,0.9301,3.26730988,2.52731607,1.796,-0.159
2.0169038,1.3068791,0.9301,2.39221778,3.80018838,2.313,0.483
2.0260122,1.3203486,0.9385,3.26730988,2.52731607,1.77,-0.165
2.0260122,1.3203486,0.9385,2.39221778,3.80018838,2.303,0.482
2.0368697,1.3342896,0.9361,2.39221778,3.80018838,2.277,0.483
2.0428899,1.3449951,0.9767,3.26730988,2.52731607,1.723,-0.213
2.0428899,1.3449951,0.9767,2.39221778,3.80018838,2.303,0.442
2.0496306,1.3515791,1.0513,2.39221778,3.80018838,2.367,0.382
2.0535992,1.3604367,1.1202,4.13634588,3.60883503,3.019,-0.279
2.0535992,1.3604367,1.1202,2.39221778,3.80018838,2.409,0.326
2.0583716,1.3682178,1.1917,3.26730988,2.52731607,1.611,-0.414
2.0583716,1.3682178,1.1917,2.39221778,3.80018838,2.464,0.254
2.0596504,1.3762996,1.2592,2.39221778,3.80018838,2.472,0.182
2.0636776,1.3860021,1.3349,2.39221778,3.80018838,2.485,0.091
2.0658019,1.3938378,1.3926,2.39221778,3.80018838,2.49,0.044
2.0678249,1.4006214,1.4641,2.39221778,3.80018838,2.48,-0.015
2.0683821,1.408255,1.5168,2.39221778,3.80018838,2.459,-0.088
2.0684181,1.4085727,1.519,0.8891764,4.40906195,3.021,0.414
2.0691999,1.4188122,1.5899,2.39221778,3.80018838,2.463,-0.139
2.0683179,1.4296096,1.6335,2.39221778,3.80018838,2.434,-0.193
2.0694325,1.440584,1.6845,2.39221778,3.80018838,2.378,-0.245
2.0694325,1.440584,1.6845,0.8891764,4.40906195,3.158,0.269
2.0671933,1.4530706,1.6809,2.39221778,3.80018838,2.364,-0.263
2.0671933,1.4530706,1.6809,0.8891764,4.40906195,3.174,0.256
2.0662152,1.4640029,1.6829,0.8891764,4.40906195,3.148,0.258
2.064562,1.4744253,1.6862,0.8891764,4.40906195,3.129,0.256
2.063266,1.4849496,1.6842,0.8891764,4.40906195,3.119,0.259
2.0619457,1.4960318,1.6834,0.8891764,4.40906195,3.119,0.258
2.0613285,1.5063111,1.6864,2.39221778,3.80018838,2.308,-0.269
2.0613285,1.5063111,1.6864,0.8891764,4.40906195,3.108,0.261
2.0602299,1.5152341,1.6937,2.39221778,3.80018838,2.29,-0.275
2.0602299,1.5152341,1.6937,0.8891764,4.40906195,3.106,0.258
2.0583519,1.5286231,1.6857,2.39221778,3.80018838,2.278,-0.269
2.0583519,1.5286231,1.6857,0.8891764,4.40906195,3.08,0.263
2.0557917,1.5481688,1.6871,2.39221778,3.80018838,2.258,-0.275
2.0557917,1.5481688,1.6871,0.8891764,4.40906195,3.059,0.265
2.0547863,1.5581156,1.6897,2.39221778,3.80018838,2.243,-0.276
2.0547863,1.5581156,1.6897,0.8891764,4.40906195,3.047,0.265
2.0533794,1.5674819,1.6874,2.39221778,3.80018838,2.239,-0.272
2.0533794,1.5674819,1.6874,0.8891764,4.40906195,3.044,0.265
2.0518373,1.5785988,1.6823,2.39221778,3.80018838,2.235,-0.273
2.0518373,1.5785988,1.6823,0.8891764,4.40906195,3.026,0.271
2.0503735,1.5887905,1.682,2.39221778,3.80018838,2.225,-0.277
2.0503735,1.5887905,1.682,0.8891764,4.40906195,3.022,0.27
2.0489241,1.5992673,1.6823,2.39221778,3.80018838,2.207,-0.276
2.0489241,1.5992673,1.6823,0.8891764,4.40906195,3.002,0.272
2.0479333,1.6087151,1.6822,2.39221778,3.80018838,2.198,-0.281
2.0479333,1.6087151,1.6822,0.8891764,4.40906195,3.003,0.272
2.0468393,1.6184228,1.6841,2.39221778,3.80018838,2.19,-0.28
2.0468393,1.6184228,1.6841,0.8891764,4.40906195,2.988,0.273
2.0453607,1.6287341,1.6866,2.39221778,3.80018838,2.184,-0.276
2.0453607,1.6287341,1.6866,0.8891764,4.40906195,2.987,0.275
2.0440354,1.6388913,1.6867,2.39221778,3.80018838,2.181,-0.281
2.0440354,1.6388913,1.6867,0.8891764,4.40906195,2.974,0.276
2.0428238,1.6484281,1.688,2.39221778,3.80018838,2.167,-0.285
2.0428238,1.6484281,1.688,0.8891764,4.40906195,2.961,0.275
2.0420015,1.6580075,1.6863,2.39221778,3.80018838,2.146,-0.285
2.0420015,1.6580075,1.6863,0.8891764,4.40906195,2.943,0.269
2.0409584,1.6682306,1.6865,2.39221778,3.80018838,2.14,-0.29
2.0409584,1.6682306,1.6865,0.8891764,4.40906195,2.928,0.279
2.0395514,1.678133,1.6829,2.39221778,3.80018838,2.132,-0.29
2.0395514,1.678133,1.6829,0.8891764,4.40906195,2.925,0.281
2.0378647,1.6883882,1.6822,2.39221778,3.80018838,2.128,-0.288
2.0378647,1.6883882,1.6822,0.8891764,4.40906195,2.923,0.282
2.0368031,1.6972636,1.6854,2.39221778,3.80018838,2.11,-0.294
2.0368031,1.6972636,1.6854,0.8891764,4.40906195,2.902,0.283
2.0362388,1.7041439,1.6906,2.39221778,3.80018838,2.104,-0.296
2.0362388,1.7041439,1.6906,0.8891764,4.40906195,2.901,0.281
2.0352635,1.7113555,1.6846,2.39221778,3.80018838,2.098,-0.29
2.0352635,1.7113555,1.6846,0.8891764,4.40906195,2.886,0.286
2.0339566,1.7198156,1.6819,0.8891764,4.40906195,2.891,0.286
2.033056,1.7283864,1.6902,2.39221778,3.80018838,2.081,-0.297
2.033056,1.7283864,1.6902,0.8891764,4.40906195,2.876,0.283
2.0281632,1.755952,1.6855,0.8891764,4.40906195,2.863,0.285
2.0286479,1.77248,1.6949,0.8891764,4.40906195,2.835,0.287
2.0249244,1.7900858,1.6858,0.8891764,4.40906195,2.827,0.288
2.0247433,1.8045745,1.6932,0.8891764,4.40906195,2.793,0.291
2.0210881,1.8220001,1.689,0.8891764,4.40906195,2.801,0.292
2.0203683,1.8373498,1.6921,2.39221778,3.80018838,1.979,-0.309
2.0203683,1.8373498,1.6921,0.8891764,4.40906195,2.776,0.29
2.017321,1.8553403,1.6903,0.8891764,4.40906195,2.755,0.297
2.0166136,1.8715729,1.6975,0.8891764,4.40906195,2.755,0.295
2.0134232,1.8884444,1.6925,0.8891764,4.40906195,2.734,0.298
2.0127321,1.9062613,1.6936,2.39221778,3.80018838,1.902,-0.324
2.0098917,1.9222107,1.6907,0.8891764,4.40906195,2.686,0.304
2.0083225,1.938635,1.6964,0.8891764,4.40906195,2.67,0.304
2.0057432,1.9556196,1.6942,0.8891764,4.40906195,2.654,0.297
2.0044268,1.9727859,1.6928,0.8891764,4.40906195,2.636,0.308
2.002087,1.987784,1.759,0.8891764,4.40906195,2.654,0.251
2.0000873,1.9994889,1.8513,0.8891764,4.40906195,2.684,0.176
1.9961611,2.0142228,1.9593,0.8891764,4.40906195,2.735,0.067
1.991544,2.025039,2.0525,0.8891764,4.40906195,2.705,-0.019
1.991544,2.025039,2.0525,0.95289638,2.7093334,1.139,0.523
1.9862429,2.0356317,2.1394,0.8891764,4.40906195,2.658,-0.136
1.9862429,2.0356317,2.1394,0.95289638,2.7093334,1.188,0.426
1.9795034,2.045921,2.2286,0.8891764,4.40906195,2.631,-0.214
1.9795034,2.045921,2.2286,0.95289638,2.7093334,1.213,0.358
1.9726618,2.0542002,2.3122,0.8891764,4.40906195,2.539,-0.3
1.9726618,2.0542002,2.3122,0.95289638,2.7093334,1.229,0.264
1.964131,2.0629264,2.4114,0.8891764,4.40906195,2.43,-0.424
1.964131,2.0629264,2.4114,0.95289638,2.7093334,1.243,0.153
1.9556314,2.0707989,2.4979,0.95289638,2.7093334,1.245,0.072
1.9451763,2.0799424,2.6034,0.95289638,2.7093334,1.24,-0.001
1.9376863,2.0841003,2.6762,0.95289638,2.7093334,1.217,-0.125
1.9262624,2.0889071,2.7634,0.95289638,2.7093334,1.193,-0.211
1.9144915,2.094283,2.8671,0.95289638,2.7093334,1.164,-0.282
1.9027158,2.0966156,2.9603,0.95289638,2.7093334,1.105,-0.405
1.8912473,2.0986608,3.0588,0.95289638,2.7093334,1.07,-0.48
1.3227206,1.8430117,-2.3534,0.91765949,0.59631939,1.24,0.447
1.3136929,1.8340527,-2.2576,0.91765949,0.59631939,1.268,0.383
1.3067469,1.826055,-2.1784,0.84527678,-1.61673856,3.178,0.477
1.3003219,1.8173637,-2.0957,0.84527678,-1.61673856,3.325,0.364
1.2941762,1.8033714,-1.9871,0.91765949,0.59631939,1.32,0.113
1.2876791,1.7935534,-1.947,0.91765949,0.59631939,1.314,0.063
1.2876791,1.7935534,-1.947,0.84527678,-1.61673856,3.424,0.234
1.2797917,1.7755306,-1.8982,0.84527678,-1.61673856,3.466,0.197
1.269778,1.7424609,-1.8687,0.84527678,-1.61673856,3.444,0.161
1.269778,1.7424609,-1.8687,1.91856554,-0.82058089,2.383,0.518
1.2643649,1.7259256,-1.8569,0.91765949,0.59631939,1.258,-0.025
1.2585003,1.7073843,-1.8527,0.91765949,0.59631939,1.234,-0.027
1.2585003,1.7073843,-1.8527,0.84527678,-1.61673856,3.395,0.152
1.2585003,1.7073843,-1.8527,1.91856554,-0.82058089,2.349,0.516
1.2541778,1.6885663,-1.8627,0.91765949,0.59631939,1.217,-0.024
1.2541778,1.6885663,-1.8627,0.84527678,-1.61673856,3.377,0.159
1.2541778,1.6885663,-1.8627,1.91856554,-0.82058089,2.359,0.52
1.2484289,1.6726283,-1.8536,1.91856554,-0.82058089,2.329,0.518
1.2446615,1.655066,-1.8537,1.91856554,-0.82058089,2.314,0.518
1.2395748,1.6361778,-1.8379,1.91856554,-0.82058089,2.295,0.514
1.235494,1.6233385,-1.7212,0.91765949,0.59631939,1.129,-0.136
1.235494,1.6233385,-1.7212,0.84527678,-1.61673856,3.364,0.037
1.235494,1.6233385,-1.7212,1.91856554,-0.82058089,2.403,0.425
1.2336389,1.6104688,-1.6217,0.91765949,0.59631939,1.101,-0.228
1.2336389,1.6104688,-1.6217,0.84527678,-1.61673856,3.346,-0.043
1.2336389,1.6104688,-1.6217,1.91856554,-0.82058089,2.456,0.348
1.2329543,1.5975879,-1.5234,0.84527678,-1.61673856,3.287,-0.16
1.2329543,1.5975879,-1.5234,1.91856554,-0.82058089,2.527,0.233
1.2331683,1.5839989,-1.415,1.91856554,-0.82058089,2.584,0.163
1.2356691,1.5716696,-1.3345,1.91856554,-0.82058089,2.586,0.038
1.2383001,1.5603583,-1.2595,0.84527678,-1.61673856,3.005,-0.436
1.2383001,1.5603583,-1.2595,1.91856554,-0.82058089,2.549,-0.031
1.2383001,1.5603583,-1.2595,3.72073503,-1.98025384,4.262,0.3
1.2426752,1.5432181,-1.181,0.84527678,-1.61673856,2.892,-0.496
1.2426752,1.5432181,-1.181,1.91856554,-0.82058089,2.531,-0.087
1.2426752,1.5432181,-1.181,3.72073503,-1.98025384,4.262,0.248
1.2426752,1.5432181,-1.181,2.76327261,0.24394752,1.828,0.5
1.2571964,1.5120993,-1.048,1.91856554,-0.82058089,2.423,-0.242
1.2571964,1.5120993,-1.048,3.72073503,-1.98025384,4.341,0.1
1.2571964,1.5120993,-1.048,2.76327261,0.24394752,1.916,0.358
1.2645432,1.4995311,-1.0068,2.76327261,0.24394752,1.936,0.316
1.2733503,1.4846735,-0.943,2.76327261,0.24394752,1.951,0.235
1.2819231,1.4716108,-0.8866,2.76327261,0.24394752,1.964,0.209
1.2941171,1.4572029,-0.8835,2.76327261,0.24394752,1.944,0.198
1.3027529,1.4462174,-0.8892,2.76327261,0.24394752,1.917,0.2
1.3155242,1.4307199,-0.8857,1.91856554,-0.82058089,2.21,-0.424
1.3155242,1.4307199,-0.8857,2.76327261,0.24394752,1.901,0.201
1.325206,1.4187276,-0.8841,2.76327261,0.24394752,1.887,0.202
1.336659,1.4050266,-0.8889,3.72073503,-1.98025384,4.258,-0.063
1.336659,1.4050266,-0.8889,2.76327261,0.24394752,1.868,0.205
1.3462279,1.392706,-0.8926,2.76327261,0.24394752,1.843,0.209
1.3572965,1.3796888,-0.8926,2.76327261,0.24394752,1.838,0.213
